Heteroscedasticity (Breusch-Pagan),Normality (Shapiro-Wilk),Normality (Jarque-Bera),Normality (D'Agostino),Autocorrelation (Durbin-Watson),Autocorrelation (Ljung-Box)
0.0004662002642368153,0.6845717773512947,0.9808254577482376,0.963878816256518,0.7808207254853822,2.938326253110387e-29
0.0003531012401376093,0.6118416324221663,0.5707753842746393,0.4412762081072451,0.8411187446487575,3.012149016988058e-21
1.1271345698384289e-05,0.1101229530842921,0.21602767157746036,0.1717865914604294,0.44095063553246155,3.852604639893864e-67
2.5526214232653565e-05,0.02453075944930454,0.19604903178861638,0.17936932214963608,0.6390582821648737,2.8851191995781258e-58
3.637066817837027e-05,0.38524581199391755,0.3452647180891133,0.276026431659178,1.009153116389558,1.365626836024909e-11
